NZ_JAFKNZ010000106.1	4512	4593	rmpA	1	83	98.795	1.16e-35
NZ_JAFKNZ010000106.1	4512	4593	rmpA2	1	82	86.585	1.24e-22
NZ_RYGC01000197.1	1	233	iroC	80	312	100.000	3.92e-121
NZ_RYGC01000128.1	1	291	iroD	1025	735	100.000	1.61e-152
NZ_QSOA01000023.1	9317	13042	iroC	3726	1	100.000	0.0
NZ_QSOA01000023.1	7983	9212	iroD	1230	1	100.000	0.0
NZ_QSOA01000023.1	13104	14219	iroB	1116	1	100.000	0.0
NZ_QSOA01000023.1	2384	3016	rmpA	1	634	99.685	0.0
NZ_QSOA01000023.1	2384	2998	rmpA2	1	621	83.897	0.0
NZ_QSOA01000023.1	3547	3948	rmpC	1	402	92.786	6.33e-171
NZ_RYGC01000130.1	1	289	iroD	236	524	100.000	1.95e-151
NZ_CABWUV010000014.1	458990	459243	iroD	862	1118	67.054	5.62e-13
NZ_QIWX01000004.1	128862	128885	iroC	1214	1237	95.833	0.008
NZ_JAALFA010000005.1	113805	113825	iucA	1538	1558	100.000	0.008
NZ_SHUB01000006.1	350146	350176	iroC	1209	1181	90.323	0.002
NZ_CABWUV010000025.1	11075	14800	iroC	1	3726	99.973	0.0
NZ_CABWUV010000025.1	14905	16134	iroD	1	1230	100.000	0.0
NZ_CABWUV010000025.1	9898	11013	iroB	1	1116	100.000	0.0
NZ_CABWUV010000025.1	21101	21733	rmpA	634	1	99.842	0.0
NZ_CABWUV010000025.1	21119	21733	rmpA2	621	1	83.736	0.0
NZ_CABWUV010000025.1	20169	20570	rmpC	402	1	92.786	3.60e-171
NZ_CABWUV010000026.1	11646	13436	iucA	1	1791	100.000	0.0
NZ_CABWUV010000026.1	14384	16117	iucC	1	1734	99.135	0.0
NZ_CABWUV010000026.1	16121	17398	iucD	1	1278	99.922	0.0
NZ_CABWUV010000026.1	13437	14384	iucB	1	948	100.000	0.0
NZ_CABWUV010000026.1	24570	25206	rmpA2	639	1	99.531	0.0
NZ_CABWUV010000026.1	24588	25206	rmpA	616	1	84.244	0.0
NZ_CABWUV010000026.1	9505	9589	iroC	2020	1936	92.941	4.52e-30
NZ_CABWUV010000026.1	24121	24164	rmpC	44	1	93.182	1.30e-11
NZ_RYQW01000025.1	5317	7107	iucA	1	1791	100.000	0.0
NZ_RYQW01000025.1	8055	9788	iucC	1	1734	99.135	0.0
NZ_RYQW01000025.1	9792	11069	iucD	1	1278	99.922	0.0
NZ_RYQW01000025.1	7108	8055	iucB	1	948	100.000	0.0
NZ_RYQW01000025.1	18241	18876	rmpA2	639	1	99.374	0.0
NZ_RYQW01000025.1	18259	18876	rmpA	616	1	84.219	0.0
NZ_RYQW01000025.1	3176	3260	iroC	2020	1936	92.941	4.18e-30
NZ_RYQW01000025.1	17792	17835	rmpC	44	1	93.182	1.20e-11
NZ_JAALFA010000008.1	46050	46073	iroC	1237	1214	95.833	0.004
NZ_LR607368.1	3005022	3005275	iroD	862	1118	67.054	6.16e-12
NZ_RYGC01000171.1	1	256	iucD	827	572	100.000	1.41e-133
NZ_JAFKNZ010000050.1	20699	22489	iucA	1791	1	100.000	0.0
NZ_JAFKNZ010000050.1	18018	19751	iucC	1734	1	99.135	0.0
NZ_JAFKNZ010000050.1	16737	18014	iucD	1278	1	99.922	0.0
NZ_JAFKNZ010000050.1	19751	20698	iucB	948	1	100.000	0.0
NZ_JAFKNZ010000050.1	8930	9565	rmpA2	1	639	99.374	0.0
NZ_JAFKNZ010000050.1	8930	9547	rmpA	1	616	84.219	0.0
NZ_JAFKNZ010000050.1	24546	24630	iroC	1936	2020	92.941	1.89e-30
NZ_JAFKNZ010000050.1	9971	10014	rmpC	1	44	93.182	5.41e-12
NZ_RYGV01000124.1	1	987	iucC	748	1734	98.886	0.0
NZ_RYGV01000124.1	991	1022	iucD	1	32	100.000	2.36e-11
NZ_JAEQLB010000161.1	13075	14865	iucA	1791	1	100.000	0.0
NZ_JAEQLB010000161.1	10394	12127	iucC	1734	1	99.135	0.0
NZ_JAEQLB010000161.1	9113	10390	iucD	1278	1	99.922	0.0
NZ_JAEQLB010000161.1	12127	13074	iucB	948	1	100.000	0.0
NZ_JAEQLB010000161.1	1306	1941	rmpA2	1	639	99.374	0.0
NZ_JAEQLB010000161.1	1306	1923	rmpA	1	616	84.219	0.0
NZ_JAEQLB010000161.1	16922	17006	iroC	1936	2020	92.941	1.46e-30
NZ_JAEQLB010000161.1	2347	2390	rmpC	1	44	93.182	4.18e-12
NZ_RYGV01000180.1	356	693	rmpC	1	338	92.899	4.52e-145
NZ_RYGV01000211.1	408	492	iroC	1936	2020	92.941	3.15e-32
NZ_JAFKNZ010000063.1	6929	10654	iroC	3726	1	99.973	0.0
NZ_JAFKNZ010000063.1	5595	6824	iroD	1230	1	100.000	0.0
NZ_JAFKNZ010000063.1	10716	11831	iroB	1116	1	100.000	0.0
NZ_JAFKNZ010000063.1	73	628	rmpA	79	634	100.000	0.0
NZ_JAFKNZ010000063.1	1159	1560	rmpC	1	402	92.786	2.88e-171
NZ_JAFKNZ010000063.1	73	610	rmpA2	78	621	83.456	9.41e-165
NZ_JAEQLB010000234.1	3654	4286	rmpA	634	1	99.842	0.0
NZ_JAEQLB010000234.1	3672	4286	rmpA2	621	1	83.736	0.0
NZ_JAEQLB010000234.1	2722	3123	rmpC	402	1	92.786	6.48e-172
NZ_FLGU01000003.1	367735	368078	iroD	862	1208	65.903	4.03e-14
NZ_RYQW01000099.1	3711	4343	rmpA	634	1	99.842	0.0
NZ_RYQW01000099.1	3729	4343	rmpA2	621	1	83.736	0.0
NZ_RYQW01000099.1	2779	3180	rmpC	402	1	92.786	1.21e-171
NZ_RYGV01000226.1	1	314	iucA	314	1	98.726	2.79e-159
NZ_RYGV01000351.1	1	336	iucC	336	1	100.000	8.41e-177
NZ_RYGV01000351.1	336	401	iucB	948	883	100.000	3.16e-30
NZ_RYGV01000355.1	1	394	iucD	433	40	100.000	0.0
NZ_WMNK01000031.1	6552	8342	iucA	1	1791	100.000	0.0
NZ_WMNK01000031.1	9290	11023	iucC	1	1734	99.135	0.0
NZ_WMNK01000031.1	11027	12304	iucD	1	1278	99.922	0.0
NZ_WMNK01000031.1	8343	9290	iucB	1	948	100.000	0.0
NZ_WMNK01000031.1	19475	20111	rmpA2	639	1	99.531	0.0
NZ_WMNK01000031.1	19493	20111	rmpA	616	1	84.244	0.0
NZ_WMNK01000031.1	4411	4495	iroC	2020	1936	92.941	2.26e-30
NZ_WMNK01000031.1	19027	19070	rmpC	44	1	93.182	6.48e-12
NZ_WMNK01000038.1	10336	14061	iroC	1	3726	99.973	0.0
NZ_WMNK01000038.1	14166	15395	iroD	1	1230	100.000	0.0
NZ_WMNK01000038.1	9159	10274	iroB	1	1116	100.000	0.0
NZ_WMNK01000038.1	20362	20994	rmpA	634	1	99.842	0.0
NZ_WMNK01000038.1	20380	20994	rmpA2	621	1	83.736	0.0
NZ_WMNK01000038.1	19430	19831	rmpC	402	1	92.786	3.50e-171
NZ_CP011539.1	4866690	4870322	iroC	3687	67	81.413	0.0
NZ_CP011539.1	4870355	4871469	iroB	1115	1	83.498	0.0
NZ_CP011539.1	4865297	4866499	iroD	1230	28	74.959	0.0
NZ_RYGV01000416.1	1	345	iucD	1108	764	99.710	3.98e-180
NZ_RYGV01000454.1	249	292	rmpC	44	1	93.182	4.67e-14
NZ_RYGV01000563.1	1	180	rmpA2	180	1	100.000	2.49e-92
NZ_RYGV01000563.1	1	180	rmpA	181	1	85.714	5.86e-56
NZ_VEVL01000043.1	1899	1918	iroD	541	522	100.000	7.93e-04
NZ_PXKM01000010.1	9043	12675	iroC	67	3687	81.248	0.0
NZ_PXKM01000010.1	7896	9010	iroB	1	1115	83.677	0.0
NZ_PXKM01000010.1	12866	14068	iroD	28	1230	75.124	0.0
NZ_CABWVS010000032.1	84777	88502	iroC	1	3726	100.000	0.0
NZ_CABWVS010000032.1	88607	89836	iroD	1	1230	100.000	0.0
NZ_CABWVS010000032.1	83600	84715	iroB	1	1116	100.000	0.0
NZ_CABWVS010000032.1	94803	95435	rmpA	634	1	99.685	0.0
NZ_CABWVS010000032.1	94821	95435	rmpA2	621	1	83.575	0.0
NZ_CABWVS010000032.1	93871	94272	rmpC	402	1	92.786	1.35e-170
NZ_CABWVS010000035.1	11728	13518	iucA	1	1791	100.000	0.0
NZ_CABWVS010000035.1	14466	16199	iucC	1	1734	99.077	0.0
NZ_CABWVS010000035.1	16203	17480	iucD	1	1278	99.922	0.0
NZ_CABWVS010000035.1	13519	14466	iucB	1	948	100.000	0.0
NZ_CABWVS010000035.1	9587	9671	iroC	2020	1936	92.941	1.09e-30
NZ_CABWVS010000108.1	1	36	rmpA	114	79	100.000	5.89e-14
NZ_CABWVS010000108.1	1	36	rmpA2	113	78	94.444	3.05e-11
NZ_CABWXT010000020.1	207330	207583	iroD	1118	862	67.054	4.35e-13
NZ_PXKM01000015.1	61515	61538	iroC	1214	1237	95.833	0.003
NZ_JAFHJX010000142.1	33933	33956	iroC	1237	1214	95.833	0.001
NZ_PXKU01000609.1	2	218	iroB	533	317	83.410	1.29e-63
NZ_UJQC01000003.1	373172	373515	iroD	862	1208	65.903	4.45e-14
NZ_CABWXT010000075.1	3	445	iucB	948	506	100.000	0.0
NZ_CABWXT010000077.1	1	928	iucA	1580	653	100.000	0.0
NZ_CABWXT010000099.1	1	300	iucD	1216	917	100.000	2.17e-157
NZ_CABWXT010000122.1	1	755	iroC	173	927	100.000	0.0
NZ_CABWXT010000128.1	1	355	iucC	1380	1734	98.310	5.46e-179
NZ_CABWXT010000128.1	359	387	iucD	1	29	100.000	3.71e-10
NZ_CABWXT010000165.1	1	314	rmpA2	315	1	95.873	2.28e-146
NZ_CABWXT010000165.1	1	314	rmpA	313	1	90.476	1.75e-122
NZ_CABWXT010000193.1	286	505	iucA	1	220	100.000	1.00e-113
NZ_CABWXT010000300.1	10	480	iroC	2092	1622	99.788	0.0
NZ_CABWXT010000323.1	1	210	iroB	276	485	100.000	1.07e-108
NZ_LRCW01000085.1	84	1286	iroD	28	1230	74.959	0.0
NZ_LRCW01000093.1	14450	14473	iroC	1214	1237	95.833	0.001
NZ_JADOEZ010000029.1	5240	7030	iucA	1	1791	100.000	0.0
NZ_JADOEZ010000029.1	7978	9711	iucC	1	1734	99.135	0.0
NZ_JADOEZ010000029.1	9715	10992	iucD	1	1278	99.922	0.0
NZ_JADOEZ010000029.1	7031	7978	iucB	1	948	100.000	0.0
NZ_JADOEZ010000029.1	18164	18798	rmpA2	639	1	99.218	0.0
NZ_JADOEZ010000029.1	18182	18798	rmpA	616	1	84.194	0.0
NZ_JADOEZ010000029.1	3099	3183	iroC	2020	1936	92.941	4.17e-30
NZ_JADOEZ010000029.1	17715	17758	rmpC	44	1	93.182	1.20e-11
NZ_JAFHJX010000003.1	36524	40156	iroC	67	3687	81.441	0.0
NZ_JAFHJX010000003.1	35377	36491	iroB	1	1115	83.498	0.0
NZ_JAFHJX010000003.1	40347	41549	iroD	28	1230	74.959	0.0
NZ_CP064208.1	1904559	1904812	iroD	1118	862	67.054	5.65e-12
NZ_CP064209.1	60959	64684	iroC	1	3726	99.973	0.0
NZ_CP064209.1	86557	86641	iroC	2020	1936	92.941	1.25e-29
NZ_CP064209.1	88698	90488	iucA	1	1791	100.000	0.0
NZ_CP064209.1	91436	93169	iucC	1	1734	99.135	0.0
NZ_CP064209.1	93173	94450	iucD	1	1278	99.922	0.0
NZ_CP064209.1	64789	66018	iroD	1	1230	100.000	0.0
NZ_CP064209.1	59782	60897	iroB	1	1116	100.000	0.0
NZ_CP064209.1	90489	91436	iucB	1	948	100.000	0.0
NZ_CP064209.1	70985	71617	rmpA	634	1	99.842	0.0
NZ_CP064209.1	101640	102257	rmpA	616	1	84.219	0.0
NZ_CP064209.1	101622	102257	rmpA2	639	1	99.374	0.0
NZ_CP064209.1	71003	71617	rmpA2	621	1	83.736	0.0
NZ_CP064209.1	70053	70454	rmpC	402	1	92.786	3.12e-170
NZ_CP064209.1	101173	101216	rmpC	44	1	93.182	3.59e-11
NZ_QIUJ01000026.1	14951	18676	iroC	1	3726	100.000	0.0
NZ_QIUJ01000026.1	18781	20010	iroD	1	1230	100.000	0.0
NZ_QIUJ01000026.1	13774	14889	iroB	1	1116	100.000	0.0
NZ_QIUJ01000026.1	24977	25609	rmpA	634	1	99.842	0.0
NZ_QIUJ01000026.1	24995	25609	rmpA2	621	1	83.736	0.0
NZ_QIUJ01000026.1	24045	24446	rmpC	402	1	92.786	3.91e-171
NZ_QIUJ01000029.1	11680	13470	iucA	1	1791	100.000	0.0
NZ_QIUJ01000029.1	14418	16151	iucC	1	1734	99.135	0.0
NZ_QIUJ01000029.1	16155	17432	iucD	1	1278	99.922	0.0
NZ_QIUJ01000029.1	13471	14418	iucB	1	948	100.000	0.0
NZ_QIUJ01000029.1	24602	24950	rmpA2	639	291	99.713	2.02e-180
NZ_QIUJ01000029.1	24620	24950	rmpA	616	289	82.477	5.10e-93
NZ_QIUJ01000029.1	9539	9623	iroC	2020	1936	92.941	1.37e-30
NZ_QIUJ01000029.1	24155	24198	rmpC	44	1	93.182	3.93e-12
NZ_QIUJ01000032.1	4865	5130	rmpA2	1	266	100.000	1.12e-137
NZ_QIUJ01000032.1	4865	5130	rmpA	1	267	86.567	9.81e-88
NZ_LRCW01000121.1	90	3722	iroC	3687	67	81.468	0.0
NZ_LRCW01000121.1	3755	4869	iroB	1115	1	83.706	0.0
NZ_JADOEZ010000046.1	11368	15093	iroC	3726	1	99.973	0.0
NZ_JADOEZ010000046.1	10034	11263	iroD	1230	1	100.000	0.0
NZ_JADOEZ010000046.1	15155	16270	iroB	1116	1	100.000	0.0
NZ_JADOEZ010000046.1	4435	5067	rmpA	1	634	99.842	0.0
NZ_JADOEZ010000046.1	4435	5049	rmpA2	1	621	83.736	0.0
NZ_JADOEZ010000046.1	5598	5999	rmpC	1	402	92.786	4.12e-171
NZ_JADOEZ010000053.1	16636	16889	iroD	1118	862	67.054	1.94e-14
NZ_VKUK01000010.1	122079	122102	iroC	1214	1237	95.833	0.004
NZ_BIIN01000001.1	151777	152030	iroD	1118	862	67.054	7.13e-13
NZ_NCPW01000005.1	11930	11960	iroC	1181	1209	90.323	0.002
NZ_UIWK01000009.1	251727	251757	iroC	1209	1181	90.323	0.002
NZ_NCQA01000032.1	348378	348408	iroC	1209	1181	90.323	0.002
NZ_CP054727.1	105164	106954	iucA	1	1791	100.000	0.0
NZ_CP054727.1	107902	109635	iucC	1	1734	99.135	0.0
NZ_CP054727.1	109639	110916	iucD	1	1278	99.922	0.0
NZ_CP054727.1	106955	107902	iucB	1	948	100.000	0.0
NZ_CP054727.1	86202	86834	rmpA	634	1	99.842	0.0
NZ_CP054727.1	118106	118723	rmpA	616	1	84.219	0.0
NZ_CP054727.1	118088	118723	rmpA2	639	1	99.374	0.0
NZ_CP054727.1	86220	86834	rmpA2	621	1	83.736	0.0
NZ_CP054727.1	85270	85671	rmpC	402	1	92.786	2.67e-170
NZ_CP054727.1	117639	117682	rmpC	44	1	93.182	3.07e-11
NZ_CP054727.1	103023	103107	iroC	2020	1936	92.941	1.07e-29
NZ_BIIN01000005.1	12390	12420	iroC	1181	1209	90.323	0.002
NZ_LDBL01000052.1	129511	133143	iroC	3687	67	81.386	0.0
NZ_LDBL01000052.1	133176	134290	iroB	1115	1	83.677	0.0
NZ_LDBL01000052.1	128118	129320	iroD	1230	28	74.876	0.0
NZ_UJON01000008.1	255385	255415	iroC	1209	1181	90.323	0.002
NZ_MOMG01000511.1	1	183	rmpA	607	424	88.172	1.60e-62
NZ_LDBL01000007.1	107064	107087	iroC	1214	1237	95.833	0.004
NZ_MOMG01000616.1	4248	7973	iroC	3726	1	100.000	0.0
NZ_MOMG01000616.1	2914	4143	iroD	1230	1	100.000	0.0
NZ_MOMG01000616.1	8035	9150	iroB	1116	1	100.000	0.0
NZ_JACGZU010000028.1	251762	251792	iroC	1209	1181	90.323	0.002
NZ_WMLP01000005.1	265776	266029	iroD	862	1118	67.054	3.64e-13
NZ_VKUK01000009.1	57106	60738	iroC	67	3687	81.413	0.0
NZ_VKUK01000009.1	55959	57073	iroB	1	1115	83.498	0.0
NZ_VKUK01000009.1	60929	62131	iroD	28	1230	74.959	0.0
NZ_FLGQ01000007.1	11994	12024	iroC	1181	1209	90.323	0.002
NZ_JACGZU010000034.1	12965	12984	iucA	1605	1624	100.000	0.002
NZ_JAAQPS010000004.1	265400	265420	iucA	1558	1538	100.000	0.008
NZ_FMTJ01000005.1	281983	282003	iucA	1558	1538	100.000	0.008
NZ_JAAQPS010000009.1	53751	53774	iroC	1237	1214	95.833	0.004
NZ_FXOL01000007.1	11996	12026	iroC	1181	1209	90.323	0.002
NZ_NDDN01000040.1	347205	347235	iroC	1209	1181	90.323	0.002
NZ_UJTF01000003.1	373172	373515	iroD	862	1208	65.903	4.45e-14
NZ_JAAFFF010000016.1	15665	15688	iroC	1214	1237	95.833	0.002
NZ_CABWTI010000002.1	4455	5087	rmpA	1	634	99.842	0.0
NZ_CABWTI010000002.1	4455	5069	rmpA2	1	621	83.736	0.0
NZ_CABWTI010000002.1	5618	6019	rmpC	1	402	92.786	1.20e-171
NZ_CAAGUP010000005.1	127798	127821	iroC	1214	1237	95.833	0.009
NZ_UFBU01000015.1	57992	58011	iroC	1227	1246	100.000	0.007
NZ_CABWTI010000003.1	68928	70718	iucA	1791	1	100.000	0.0
NZ_CABWTI010000003.1	66247	67980	iucC	1734	1	99.135	0.0
NZ_CABWTI010000003.1	64966	66243	iucD	1278	1	99.922	0.0
NZ_CABWTI010000003.1	67980	68927	iucB	948	1	100.000	0.0
NZ_CABWTI010000003.1	57159	57794	rmpA2	1	639	99.374	0.0
NZ_CABWTI010000003.1	57159	57776	rmpA	1	616	84.219	0.0
NZ_CABWTI010000003.1	72775	72859	iroC	1936	2020	92.941	4.52e-30
NZ_CABWTI010000003.1	58200	58243	rmpC	1	44	93.182	1.30e-11
NZ_JADQWQ010000004.1	312603	316235	iroC	3687	67	81.331	0.0
NZ_JADQWQ010000004.1	316268	317382	iroB	1115	1	83.767	0.0
NZ_JADQWQ010000004.1	311210	312414	iroD	1230	26	74.669	0.0
NZ_UJDN01000023.1	66921	66951	iroC	1209	1181	90.323	4.95e-04
NZ_UJXZ01000006.1	12454	12484	iroC	1181	1209	90.323	0.002
NZ_CP050860.1	227485	229275	iucA	1	1791	97.934	0.0
NZ_CP050860.1	230223	231956	iucC	1	1734	99.077	0.0
NZ_CP050860.1	231960	233232	iucD	1	1273	97.565	0.0
NZ_CP050860.1	229276	230223	iucB	1	948	97.785	0.0
NZ_LYWX01000015.1	64477	64730	iroD	862	1118	67.054	1.72e-13
NZ_JADQWQ010000007.1	277286	277309	iroC	1237	1214	95.833	0.007
NZ_PYHK01000011.1	122233	122256	iroC	1214	1237	95.833	0.004
NZ_RHFL01000013.1	37560	37580	iucA	1558	1538	100.000	0.003
NZ_PYHK01000001.1	455907	459539	iroC	67	3687	81.276	0.0
NZ_PYHK01000001.1	454760	455874	iroB	1	1115	83.587	0.0
NZ_PYHK01000001.1	459730	460932	iroD	28	1230	74.710	0.0
NZ_RHFL01000019.1	53762	53785	iroC	1237	1214	95.833	0.003
NZ_JACSFN010000027.1	70145	71935	iucA	1791	1	100.000	0.0
NZ_JACSFN010000027.1	67464	69197	iucC	1734	1	99.135	0.0
NZ_JACSFN010000027.1	66183	67460	iucD	1278	1	99.922	0.0
NZ_JACSFN010000027.1	69197	70144	iucB	948	1	100.000	0.0
NZ_JACSFN010000027.1	58376	59011	rmpA2	1	639	99.374	0.0
NZ_JACSFN010000027.1	58376	58993	rmpA	1	616	84.219	0.0
NZ_JACSFN010000027.1	73992	74076	iroC	1936	2020	92.941	4.59e-30
NZ_JACSFN010000027.1	59417	59460	rmpC	1	44	93.182	1.32e-11
NZ_NPZG01000071.1	17485	19275	iucA	1	1791	97.934	0.0
NZ_NPZG01000071.1	20223	21956	iucC	1	1734	99.077	0.0
NZ_NPZG01000071.1	21960	23232	iucD	1	1273	97.565	0.0
NZ_NPZG01000071.1	19276	20223	iucB	1	948	97.785	0.0
NZ_SSZY01000023.1	11952	11982	iroC	1181	1209	90.323	5.49e-04
NZ_JAAKYE010000012.1	24586	26376	iucA	1791	1	100.000	0.0
NZ_JAAKYE010000012.1	21905	23638	iucC	1734	1	99.135	0.0
NZ_JAAKYE010000012.1	20624	21901	iucD	1278	1	99.922	0.0
NZ_JAAKYE010000012.1	23638	24585	iucB	948	1	99.895	0.0
NZ_JAAKYE010000012.1	12813	13451	rmpA2	1	639	99.531	0.0
NZ_JAAKYE010000012.1	43499	44113	rmpA2	1	621	83.575	0.0
NZ_JAAKYE010000012.1	43499	44131	rmpA	1	634	99.685	0.0
NZ_JAAKYE010000012.1	12813	13433	rmpA	1	616	83.974	0.0
NZ_JAAKYE010000012.1	28433	28517	iroC	1936	2020	92.941	2.45e-30
NZ_JAAKYE010000012.1	13858	13901	rmpC	1	44	93.182	7.01e-12
NZ_NCNZ01000016.1	11895	11925	iroC	1181	1209	90.323	0.002
NZ_JACSFN010000031.1	13867	17592	iroC	3726	1	99.946	0.0
NZ_JACSFN010000031.1	12533	13762	iroD	1230	1	100.000	0.0
NZ_JACSFN010000031.1	17654	18769	iroB	1116	1	100.000	0.0
NZ_JACSFN010000031.1	6934	7566	rmpA	1	634	99.842	0.0
NZ_JACSFN010000031.1	6934	7548	rmpA2	1	621	83.736	0.0
NZ_JACSFN010000031.1	8097	8498	rmpC	1	402	92.786	5.78e-171
NZ_WTZY01000005.1	257309	257332	iroC	1237	1214	95.833	0.008
NZ_WTZY01000006.1	115740	115760	iucA	1538	1558	100.000	0.008
NZ_CABWTI010000155.1	1	337	iroC	3210	3546	100.000	2.01e-177
NZ_CABWTI010000177.1	1	331	iroC	2902	2572	100.000	3.56e-174
NZ_LR134211.1	151958	155683	iroC	1	3726	100.000	0.0
NZ_LR134211.1	105370	105454	iroC	2020	1936	92.941	1.13e-29
NZ_LR134211.1	107511	109301	iucA	1	1791	100.000	0.0
NZ_LR134211.1	110249	111982	iucC	1	1734	99.135	0.0
NZ_LR134211.1	111986	113263	iucD	1	1278	99.922	0.0
NZ_LR134211.1	155788	157017	iroD	1	1230	100.000	0.0
NZ_LR134211.1	150781	151896	iroB	1	1116	100.000	0.0
NZ_LR134211.1	109302	110249	iucB	1	948	100.000	0.0
NZ_LR134211.1	161984	162616	rmpA	634	1	99.842	0.0
NZ_LR134211.1	120453	121071	rmpA	616	1	84.244	0.0
NZ_LR134211.1	120435	121071	rmpA2	639	1	99.531	0.0
NZ_LR134211.1	162002	162616	rmpA2	621	1	83.736	0.0
NZ_LR134211.1	161052	161453	rmpC	402	1	92.308	6.19e-166
NZ_LR134211.1	119986	120029	rmpC	44	1	93.182	3.23e-11
NZ_JAAKYE010000030.1	407	808	rmpC	1	402	92.786	3.31e-172
NZ_RYHU01000018.1	108689	110479	iucA	1791	1	100.000	0.0
NZ_RYHU01000018.1	106008	107741	iucC	1734	1	99.135	0.0
NZ_RYHU01000018.1	104727	106004	iucD	1278	1	99.922	0.0
NZ_RYHU01000018.1	107741	108688	iucB	948	1	100.000	0.0
NZ_RYHU01000018.1	96920	97555	rmpA2	1	639	99.374	0.0
NZ_RYHU01000018.1	96920	97537	rmpA	1	616	84.219	0.0
NZ_RYHU01000018.1	112536	112620	iroC	1936	2020	92.941	6.72e-30
NZ_RYHU01000018.1	97961	98004	rmpC	1	44	93.182	1.93e-11
NZ_JACYPR010000036.1	9881	11609	iucC	1	1728	90.573	0.0
NZ_JACYPR010000036.1	7146	8928	iucA	4	1786	88.615	0.0
NZ_JACYPR010000036.1	8934	9881	iucB	1	948	92.932	0.0
NZ_JACYPR010000036.1	11620	12897	iucD	1	1278	78.717	0.0
NZ_LVUR01000009.1	39029	39052	iroC	1214	1237	95.833	0.002
NZ_JAHKSU010000025.1	28211	30001	iucA	1791	1	100.000	0.0
NZ_JAHKSU010000025.1	25530	27263	iucC	1734	1	99.135	0.0
NZ_JAHKSU010000025.1	24249	25526	iucD	1278	1	99.922	0.0
NZ_JAHKSU010000025.1	27263	28210	iucB	948	1	100.000	0.0
NZ_JAHKSU010000025.1	16438	17077	rmpA2	1	639	99.376	0.0
NZ_JAHKSU010000025.1	16438	17059	rmpA	1	616	83.840	0.0
NZ_JAHKSU010000025.1	32058	32142	iroC	1936	2020	92.941	5.27e-30
NZ_JAHKSU010000025.1	17483	17526	rmpC	1	44	93.182	1.51e-11
NZ_RYHU01000072.1	3711	4343	rmpA	634	1	99.842	0.0
